datetime,open,high,low,close,volume,smoothed_close,is_critical,critical_type,critical_subtype,ma_short,ma_long,volume_ma
2025-10-03,189.19,190.36,185.38,187.62,137596900,187.5959963142858,False,,,186.436004,178.7145005,182421320.0
2025-10-06,185.5,187.23,183.33,185.53999,157678100,185.48856417142866,True,extremum,trough,187.174,179.576,171225430.0
2025-10-07,186.23,189.059998,184.0,185.039993,140088000,185.74027802857154,False,,,186.8659986,180.29000015000003,165978270.0
2025-10-08,186.57001,189.60001,186.53999,189.11,130168900,189.71685902857155,True,extremum,peak,187.23999659999998,180.87900015,164638750.0
2025-10-09,192.23,195.3,191.059998,192.57001,182997200,189.16714745714296,False,,,187.9759986,181.64900065,163779800.0
2025-10-10,193.50999,195.62,182.050003,183.16,268774400,187.91372122857155,True,,,187.0839986,181.91600015,175799870.0
2025-10-13,187.97,190.11,185.96001,188.32001,153482800,184.07200365714297,False,,,187.6400026,182.44450065,171841800.0
2025-10-14,184.77,184.8,179.7,180.029999,205641400,182.3828600857144,False,,,186.63800380000004,182.7020006,168707840.0
2025-10-15,184.8,184.87,177.28999,179.83,214450500,179.559141657143,True,extremum,trough,184.78200379999998,183.1790011,172768400.0
2025-10-16,182.23,183.28,179.77,181.81,179723300,181.6960000857144,True,,,182.6300018,183.4575006,177060150.0
2025-10-17,180.17999,184.10001,179.75,183.22,173135200,183.00485714285725,True,extremum,peak,182.64200180000003,183.7850006,180613980.0
2025-10-20,183.13,185.2,181.73,182.64,128544700,182.60485714285724,False,,,181.5059998,183.7365006,177700640.0
2025-10-21,182.78999,182.78999,179.8,181.16,124240200,181.10342857142868,False,,,181.732,183.8730011,176115860.0
2025-10-22,181.14,183.44,176.75999,180.28,162249600,180.51142942857155,True,extremum,trough,181.822,184.0385011,179323930.0
2025-10-23,180.42,183.029999,179.78999,182.16,111363700,182.2071385714287,False,,,181.892,184.26200110000002,172160580.0
2025-10-24,183.84,187.47,183.5,186.25999,131296700,185.89399865714296,False,,,182.499998,184.6655006,158412810.0
2025-10-27,189.99001,192.0,188.42999,191.49001,153452700,192.43457311428583,False,,,184.26999999999998,185.1475006,158409800.0
2025-10-28,193.050003,203.14999,191.91,201.029999,297986200,200.92628711428583,True,,,188.24399979999998,185.87000055000001,167644280.0
2025-10-29,207.98,212.19,204.78,207.039993,308829600,205.2794231142858,True,extremum,peak,193.5959984,186.8599997,177082190.0
2025-10-30,205.14999,206.16,201.41,202.89,178864400,203.99314397142868,False,,,197.7419984,187.5599997,176996300.0
2025-10-31,206.45,207.97,202.070007,202.49001,179802200,204.068005457143,False,,,200.9880024,188.3035002,177663000.0
2025-11-03,208.080002,211.34,205.56,206.88,180267300,203.90914542857155,False,,,204.0660004,189.3705007,182835260.0
2025-11-04,203.0,203.97,197.92999,198.69,188919300,200.88857382857157,False,,,203.59800060000003,190.05300104999998,189303170.0
2025-11-05,198.77,202.92,194.64999,195.21001,171350300,193.5634349714287,False,,,201.23200400000002,190.35800155,190213240.0
2025-11-06,196.42,197.62,186.38,188.080002,223029800,188.69885785714297,True,extremum,trough,198.2700044,190.13350114999997,201379850.0
2025-11-07,184.89999,188.32001,178.91,188.14999,264942300,190.82856742857155,False,,,195.4020004,190.38300065,214744410.0
2025-11-10,195.11,199.94,193.78999,199.050003,198897100,194.68371214285725,False,,,193.836001,190.9195003,219288850.0
2025-11-11,195.16,195.42,191.3,193.16,176483300,196.36828760000012,True,extremum,peak,192.73000100000002,191.57600035000002,207138560.0
2025-11-12,195.72,195.89,191.13,193.8,154935300,191.06228545714296,False,,,192.44799899999998,192.27450034999998,191749130.0
2025-11-13,191.050003,191.44,183.85001,186.86,207423100,189.8565705714287,True,,,192.20399860000003,192.52700035,194605000.0
2025-11-14,182.86,191.0099945,180.58,190.17,186591900,188.2551462857144,False,,,192.60800060000003,192.87450035,195283970.0
2025-11-17,185.97,189.0,184.32001,186.60001,173628900,186.01200485714295,False,,,190.118002,193.07250085,194620130.0
2025-11-18,183.38,184.8,179.64999,181.36,213598900,184.23228914285727,False,,,187.758002,193.08250085,197088090.0
2025-11-19,184.78999,187.86,182.83,186.52,247246400,183.3828562857144,False,,,186.302002,193.39450085000001,204677700.0
2025-11-20,195.95,196.0,179.85001,180.64,343504800,181.92957142857153,True,,,185.05800200000002,193.31850085,216725200.0
2025-11-21,181.24001,184.56,172.92999,178.88,346068500,178.02028571428568,True,extremum,trough,182.800002,192.94950135,224837820.0
2025-11-24,179.48,183.37,176.5,181.355,4246220,181.56992857142845,False,,,181.751,192.44275084999998,205372732.0
