datetime,open,high,low,close,volume,smoothed_close,is_critical,critical_type,critical_subtype,ma_short,ma_long,volume_ma
2025-10-10,241.42999,244.089996,235.84,236.57001,33180300,239.41828714285728,True,extremum,trough,243.781998,247.23549910000003,28907670.0
2025-10-13,240.21001,244.5,239.71001,244.14999,24995000,241.63171294285726,False,,,242.525998,246.86249859999998,28156590.0
2025-10-14,241.23,247.12,240.50999,245.45,22111600,247.1634230857144,False,,,242.464,246.57699859999997,26895320.0
2025-10-15,247.25,252.11,245.99001,251.029999,27007700,249.65943237142872,False,,,243.7459998,246.65199855,26430270.0
2025-10-16,251.77,256.95999,250.10001,251.46001,27997200,252.02229108571447,False,,,245.73200179999998,246.62349909999998,26681660.0
2025-10-17,250.75999,254.22,247.81,253.3,29671600,254.22142780000016,True,extremum,peak,249.0779998,246.55249910000003,26623860.0
2025-10-20,254.69,257.32999,254.23,256.54999,22350200,254.2005691428573,False,,,251.5579998,246.75349859999997,25969410.0
2025-10-21,254.74001,254.88,244.14999,250.46001,47312100,252.5017155428573,True,,,252.5600018,246.6934991,28382490.0
2025-10-22,254.37,256.35999,249.28999,251.69,35029400,250.62286125714303,True,extremum,trough,252.692002,246.92099910000002,29754720.0
2025-10-23,252.98,255.039993,251.85001,253.080002,19901400,253.78543297142872,False,,,253.0160004,247.2854997,28955650.0
2025-10-24,256.57999,261.67999,255.32001,259.92001,28655100,260.838859257143,False,,,254.3400024,247.9545007,28503130.0
2025-10-27,264.82001,270.14001,264.28,269.26999,35235200,266.3805689714287,False,,,256.8840024,249.21550005,29527150.0
2025-10-28,269.69,270.73001,266.5,267.47,29738600,269.9677125714287,False,,,260.28600040000003,250.43399955,30289850.0
2025-10-29,267.75,275.34,267.67001,274.57001,43580300,274.3917234285716,False,,,264.8620024,251.91750054999997,31947110.0
2025-10-30,291.59,291.59,280.059998,281.48001,74876000,280.02029400000015,True,,,270.542004,253.70700105,36634990.0
2025-10-31,283.20999,286.0,277.029999,281.19,39267900,283.0371445714287,True,extremum,peak,274.796002,255.49900054999998,37594620.0
2025-11-03,282.17999,285.53,279.79999,283.72,29786000,280.8751454285716,True,extremum,trough,277.686004,257.16350105000004,38338200.0
2025-11-04,276.75,281.26999,276.26001,277.54001,30078400,281.0491477142858,False,,,279.70000600000003,258.75250205000003,36614830.0
2025-11-05,278.87,286.42001,277.34,284.31,31010300,282.6600042857144,False,,,281.648004,260.73700205,36212920.0
2025-11-06,285.32999,288.35001,281.14001,284.75,37173600,282.7288520000002,False,,,282.302002,262.89800205,37940140.0
2025-11-07,283.20999,283.78,275.19,278.82999,34479600,283.18428428571445,False,,,281.83000000000004,265.01100105,38522590.0
2025-11-10,284.42001,290.79999,282.85999,290.10001,29557300,287.40000228571444,False,,,283.106002,267.30850205,37954800.0
2025-11-11,287.75,291.92001,287.32001,291.31,19842100,291.4797142857144,True,extremum,peak,285.86,269.60150205,36965150.0
2025-11-12,291.67999,292.01001,283.69,286.70999,24829900,286.08856914285735,False,,,286.33999800000004,271.3855016,35090110.0
2025-11-13,282.34,282.84,277.23999,278.57001,29494000,278.9754309428573,False,,,285.104,272.7410016,30551910.0
2025-11-14,271.41,278.56,270.70001,276.41,31647200,278.54514337142876,True,extremum,trough,284.620002,273.8965016,29789840.0
2025-11-17,285.78,293.95001,283.57001,285.019989,52670200,281.6994223714288,True,,,283.6039978,275.32000155000003,32078260.0
2025-11-18,287.92001,288.79999,278.20001,284.28,49158700,287.689709657143,False,,,282.1979978,277.01100105,33986290.0
2025-11-19,287.16,303.81,286.63,292.81,68198900,288.8140043714287,True,,,283.41799979999996,279.06700105,37705150.0
2025-11-20,304.54001,306.42001,288.67001,289.45001,62025200,292.0771477142859,True,,,285.5939998,280.88550145000005,40190310.0
2025-11-21,296.42001,303.92001,293.85001,299.66,73945800,297.90857485714287,True,,,290.2439998,282.87250095,44136930.0
2025-11-24,311.1,318.78,309.64,318.25,1810142,318.68785628571413,False,,,296.890002,285.32150145,41362214.2
